Datetime,close,high,low,open,volume
2025-11-25 05:10:00+00:00,774.0,778.0,772.0,778.0,11495507
2025-11-25 05:15:00+00:00,775.0,776.0,773.0,774.0,5523553
2025-11-25 05:20:00+00:00,779.0,779.0,773.0,775.0,8640497
2025-11-25 05:25:00+00:00,779.0,780.0,777.0,779.0,8258819
2025-11-25 05:30:00+00:00,775.0,780.0,774.0,779.0,7868129
2025-11-25 05:35:00+00:00,774.0,775.0,773.0,774.0,7502776
2025-11-25 05:40:00+00:00,774.0,776.0,773.0,775.0,6908585
2025-11-25 05:45:00+00:00,774.0,775.0,772.0,774.0,8502651
2025-11-25 05:50:00+00:00,775.0,775.0,773.0,774.0,6059893
2025-11-25 05:55:00+00:00,774.0,776.0,774.0,775.0,4294443
2025-11-26 00:00:00+00:00,771.0,771.0,760.0,761.0,56796446
2025-11-26 00:05:00+00:00,772.0,774.0,768.0,770.0,29666409
2025-11-26 00:10:00+00:00,768.0,773.0,765.0,772.0,27881656
2025-11-26 00:15:00+00:00,763.0,768.0,761.0,767.0,24974231
2025-11-26 00:20:00+00:00,762.0,764.0,761.0,762.0,22510598
2025-11-26 00:25:00+00:00,763.0,765.0,760.0,762.0,16339009
2025-11-26 00:30:00+00:00,764.0,766.0,761.0,763.0,14344233
2025-11-26 00:35:00+00:00,767.0,768.0,763.0,764.0,22052924
2025-11-26 00:40:00+00:00,765.0,767.0,761.0,767.0,21019351
2025-11-26 00:45:00+00:00,761.0,766.0,760.0,765.0,11841486
2025-11-26 00:50:00+00:00,761.0,762.0,757.0,761.0,21263614
2025-11-26 00:55:00+00:00,761.0,764.0,760.0,761.0,11427629
2025-11-26 01:00:00+00:00,759.0,762.0,758.0,761.0,9252601
2025-11-26 01:05:00+00:00,758.0,761.0,757.0,759.0,9867931
2025-11-26 01:10:00+00:00,755.0,758.0,755.0,758.0,26618113
2025-11-26 01:15:00+00:00,754.0,757.0,753.0,755.0,23635624
2025-11-26 01:20:00+00:00,752.0,755.0,751.0,754.0,16198505
2025-11-26 01:25:00+00:00,749.0,753.0,748.0,753.0,24834987
2025-11-26 01:30:00+00:00,749.0,751.0,747.0,749.0,26857825
2025-11-26 01:35:00+00:00,747.0,749.0,746.0,748.0,12554584
2025-11-26 01:40:00+00:00,745.0,749.0,745.0,746.0,20179727
2025-11-26 01:45:00+00:00,746.0,748.0,744.0,745.0,14655001
2025-11-26 01:50:00+00:00,746.0,747.0,743.0,747.0,15334880
2025-11-26 01:55:00+00:00,746.0,746.0,744.0,745.0,8769779
2025-11-26 02:00:00+00:00,746.0,748.0,745.0,746.0,13254217
2025-11-26 02:05:00+00:00,747.0,748.0,745.0,746.0,6603547
2025-11-26 02:10:00+00:00,746.0,747.0,745.0,747.0,3760032
2025-11-26 02:15:00+00:00,747.0,748.0,745.0,747.0,6037779
2025-11-26 02:20:00+00:00,748.0,750.0,746.0,747.0,12743688
2025-11-26 02:25:00+00:00,748.0,748.0,746.0,748.0,8315226
2025-11-26 02:30:00+00:00,751.0,752.0,747.0,748.0,9311718
2025-11-26 02:35:00+00:00,749.0,753.0,749.0,751.0,12382187
2025-11-26 02:40:00+00:00,749.0,750.0,748.0,750.0,4756755
2025-11-26 02:45:00+00:00,751.0,751.0,748.0,749.0,3227657
2025-11-26 02:50:00+00:00,748.0,751.0,746.0,751.0,7583743
2025-11-26 02:55:00+00:00,749.0,749.0,747.0,748.0,3794890
2025-11-26 03:00:00+00:00,748.0,749.0,747.0,749.0,4519122
2025-11-26 03:05:00+00:00,747.0,748.0,746.0,748.0,3607891
2025-11-26 03:10:00+00:00,746.0,748.0,745.0,746.0,6976675
2025-11-26 03:15:00+00:00,746.0,747.0,745.0,746.0,2937744
2025-11-26 03:20:00+00:00,746.0,747.0,745.0,745.0,2665852
2025-11-26 03:25:00+00:00,744.0,747.0,742.0,746.0,17469300
2025-11-26 03:30:00+00:00,742.0,744.0,741.0,743.0,9290242
2025-11-26 03:35:00+00:00,743.0,743.0,741.0,742.0,6388174
2025-11-26 03:40:00+00:00,743.0,744.0,742.0,743.0,6739509
2025-11-26 03:45:00+00:00,742.0,743.0,740.0,742.0,8330225
2025-11-26 03:50:00+00:00,743.0,744.0,741.0,742.0,4727825
2025-11-26 03:55:00+00:00,744.0,745.0,742.0,743.0,6524964
2025-11-26 04:00:00+00:00,743.0,745.0,742.0,744.0,6428298
2025-11-26 04:05:00+00:00,745.0,745.0,743.0,743.0,3121686
2025-11-26 04:10:00+00:00,745.0,745.0,743.0,745.0,4279891
2025-11-26 04:15:00+00:00,743.0,745.0,743.0,745.0,6284263
2025-11-26 04:20:00+00:00,745.0,745.0,742.0,744.0,4795209
2025-11-26 04:25:00+00:00,746.0,746.0,744.0,745.0,7154450
2025-11-26 04:30:00+00:00,745.0,746.0,744.0,746.0,4391084
2025-11-26 04:35:00+00:00,745.0,745.0,744.0,744.0,687893
2025-11-26 04:40:00+00:00,746.0,747.0,744.0,745.0,7135524
2025-11-26 04:45:00+00:00,743.0,747.0,743.0,746.0,4064613
2025-11-26 04:50:00+00:00,744.0,744.0,743.0,743.0,3346129
2025-11-26 04:55:00+00:00,745.0,746.0,743.0,743.0,4239428
2025-11-26 05:00:00+00:00,744.0,746.0,743.0,746.0,3730096
2025-11-26 05:05:00+00:00,741.0,745.0,740.0,745.0,11492690
2025-11-26 05:10:00+00:00,741.0,741.0,739.0,740.0,10622914
2025-11-26 05:15:00+00:00,738.0,741.0,738.0,740.0,6074083
2025-11-26 05:20:00+00:00,737.0,739.0,736.0,739.0,19911381
2025-11-26 05:25:00+00:00,737.0,738.0,736.0,737.0,7593665
2025-11-26 05:30:00+00:00,737.0,737.0,735.0,736.0,6261392
2025-11-26 05:35:00+00:00,737.0,739.0,736.0,737.0,7971593
2025-11-26 05:40:00+00:00,736.0,738.0,735.0,738.0,9981808
2025-11-26 05:45:00+00:00,737.0,738.0,735.0,735.0,4598545
2025-11-26 05:50:00+00:00,737.0,738.0,736.0,737.0,5067785
2025-11-26 05:55:00+00:00,735.0,737.0,735.0,736.0,6960384
2025-11-27 00:00:00+00:00,714.0,724.0,713.0,721.0,78060833
2025-11-27 00:05:00+00:00,719.0,722.0,713.0,714.0,37985962
2025-11-27 00:10:00+00:00,715.0,721.0,713.0,719.0,32973785
2025-11-27 00:15:00+00:00,713.0,716.0,712.0,714.0,23844059
2025-11-27 00:20:00+00:00,715.0,715.0,711.0,713.0,19475658
2025-11-27 00:25:00+00:00,712.0,715.0,711.0,715.0,22548793
2025-11-27 00:30:00+00:00,713.0,715.0,709.0,711.0,37061894
2025-11-27 00:35:00+00:00,717.0,717.0,712.0,713.0,19588405
2025-11-27 00:40:00+00:00,715.0,717.0,713.0,717.0,11613818
2025-11-27 00:45:00+00:00,714.0,717.0,713.0,715.0,9765847
2025-11-27 00:50:00+00:00,709.0,714.0,709.0,714.0,23486276
2025-11-27 00:55:00+00:00,710.0,711.0,708.0,710.0,18798496
2025-11-27 01:00:00+00:00,707.0,711.0,706.0,710.0,20278709
2025-11-27 01:05:00+00:00,709.0,710.0,706.0,708.0,12543793
2025-11-27 01:10:00+00:00,709.0,710.0,707.0,709.0,6586045
2025-11-27 01:15:00+00:00,710.0,711.0,707.0,708.0,6893844
2025-11-27 01:20:00+00:00,708.0,710.0,708.0,710.0,7143854
2025-11-27 01:25:00+00:00,708.0,709.0,707.0,708.0,7396593
2025-11-27 01:30:00+00:00,712.0,713.0,708.0,708.0,16633404
2025-11-27 01:35:00+00:00,714.0,714.0,711.0,711.0,9152346
2025-11-27 01:40:00+00:00,713.0,714.0,711.0,714.0,8537119
2025-11-27 01:45:00+00:00,715.0,716.0,712.0,713.0,10036332
2025-11-27 01:50:00+00:00,712.0,716.0,711.0,714.0,7054109
2025-11-27 01:55:00+00:00,713.0,714.0,711.0,711.0,4386372
2025-11-27 02:00:00+00:00,713.0,715.0,712.0,714.0,6397114
2025-11-27 02:05:00+00:00,717.0,718.0,713.0,713.0,15283263
2025-11-27 02:10:00+00:00,717.0,719.0,716.0,718.0,13901724
2025-11-27 02:15:00+00:00,714.0,718.0,714.0,717.0,5617590
2025-11-27 02:20:00+00:00,712.0,715.0,712.0,715.0,9955184
2025-11-27 02:25:00+00:00,713.0,713.0,712.0,713.0,8729294
2025-11-27 02:30:00+00:00,715.0,716.0,712.0,713.0,9461696
2025-11-27 02:35:00+00:00,716.0,717.0,715.0,716.0,7781039
2025-11-27 02:40:00+00:00,721.0,721.0,716.0,717.0,11337316
2025-11-27 02:45:00+00:00,720.0,722.0,719.0,720.0,20634525
2025-11-27 02:50:00+00:00,722.0,723.0,719.0,720.0,10202642
2025-11-27 02:55:00+00:00,723.0,724.0,720.0,722.0,11941637
2025-11-27 03:00:00+00:00,724.0,726.0,722.0,722.0,17437983
2025-11-27 03:05:00+00:00,728.0,728.0,724.0,725.0,9941326
2025-11-27 03:10:00+00:00,725.0,728.0,724.0,728.0,14499168
2025-11-27 03:15:00+00:00,725.0,726.0,722.0,725.0,11224505
2025-11-27 03:20:00+00:00,724.0,726.0,722.0,725.0,4126901
2025-11-27 03:25:00+00:00,726.0,728.0,723.0,724.0,8120808
2025-11-27 03:30:00+00:00,726.0,728.0,725.0,726.0,4195626
2025-11-27 03:35:00+00:00,724.0,728.0,724.0,726.0,8494615
2025-11-27 03:40:00+00:00,724.0,726.0,723.0,724.0,2754618
2025-11-27 03:45:00+00:00,726.0,727.0,724.0,725.0,4407100
2025-11-27 03:50:00+00:00,727.0,727.0,725.0,725.0,2782128
2025-11-27 03:55:00+00:00,725.0,727.0,724.0,726.0,5709060
2025-11-27 04:00:00+00:00,726.0,727.0,724.0,725.0,3532980
2025-11-27 04:05:00+00:00,728.0,728.0,724.0,726.0,4283739
2025-11-27 04:10:00+00:00,728.0,730.0,727.0,728.0,13569032
2025-11-27 04:15:00+00:00,731.0,731.0,727.0,728.0,9518139
2025-11-27 04:20:00+00:00,727.0,732.0,726.0,731.0,10489823
2025-11-27 04:25:00+00:00,726.0,728.0,725.0,727.0,6844531
2025-11-27 04:30:00+00:00,725.0,727.0,725.0,726.0,5013293
2025-11-27 04:35:00+00:00,722.0,726.0,721.0,725.0,18746320
2025-11-27 04:40:00+00:00,724.0,724.0,721.0,722.0,8283319
2025-11-27 04:45:00+00:00,723.0,726.0,723.0,724.0,7445704
2025-11-27 04:50:00+00:00,725.0,726.0,723.0,724.0,3524174
2025-11-27 04:55:00+00:00,724.0,726.0,724.0,725.0,1827240
2025-11-27 05:00:00+00:00,724.0,725.0,723.0,725.0,3074565
2025-11-27 05:05:00+00:00,728.0,729.0,724.0,725.0,11023105
2025-11-27 05:10:00+00:00,727.0,728.0,725.0,727.0,5812280
2025-11-27 05:15:00+00:00,724.0,727.0,723.0,727.0,6099446
2025-11-27 05:20:00+00:00,725.0,726.0,723.0,724.0,6166341
2025-11-27 05:25:00+00:00,725.0,726.0,724.0,725.0,3025839
2025-11-27 05:30:00+00:00,724.0,725.0,722.0,725.0,7416077
2025-11-27 05:35:00+00:00,723.0,724.0,722.0,724.0,2389910
2025-11-27 05:40:00+00:00,724.0,724.0,721.0,722.0,12901582
2025-11-27 05:45:00+00:00,726.0,726.0,723.0,724.0,8487257
2025-11-27 05:50:00+00:00,726.0,727.0,724.0,726.0,7180590
2025-11-27 05:55:00+00:00,724.0,726.0,723.0,726.0,4781589
2025-11-28 00:00:00+00:00,734.0,734.0,715.0,716.0,60023179
2025-11-28 00:05:00+00:00,734.0,736.0,728.0,734.0,48459510
2025-11-28 00:10:00+00:00,733.0,735.0,730.0,734.0,45385350
2025-11-28 00:15:00+00:00,734.0,737.0,732.0,732.0,27706745
2025-11-28 00:20:00+00:00,734.0,735.0,729.0,734.0,21496817
2025-11-28 00:25:00+00:00,735.0,736.0,733.0,734.0,21956768
2025-11-28 00:30:00+00:00,735.0,737.0,733.0,735.0,16191017
2025-11-28 00:35:00+00:00,738.0,738.0,734.0,735.0,16539002
2025-11-28 00:40:00+00:00,737.0,739.0,735.0,738.0,11694322
2025-11-28 00:45:00+00:00,733.0,738.0,733.0,737.0,14615615
2025-11-28 00:50:00+00:00,734.0,736.0,732.0,733.0,11011024
2025-11-28 00:55:00+00:00,737.0,739.0,734.0,735.0,9348109
2025-11-28 01:00:00+00:00,740.0,742.0,737.0,737.0,22117076
2025-11-28 01:05:00+00:00,740.0,742.0,739.0,740.0,8163506
2025-11-28 01:10:00+00:00,740.0,742.0,739.0,741.0,12311518
2025-11-28 01:15:00+00:00,738.0,740.0,736.0,740.0,10112077
2025-11-28 01:20:00+00:00,738.0,739.0,734.0,738.0,14338408
2025-11-28 01:25:00+00:00,737.0,739.0,736.0,737.0,6202466
2025-11-28 01:30:00+00:00,738.0,740.0,736.0,737.0,4338977
2025-11-28 01:35:00+00:00,740.0,740.0,738.0,738.0,7923890
2025-11-28 01:40:00+00:00,737.0,740.0,737.0,740.0,5635108
2025-11-28 01:45:00+00:00,735.0,739.0,734.0,738.0,9113911
2025-11-28 01:50:00+00:00,733.0,736.0,732.0,734.0,10169973
2025-11-28 01:55:00+00:00,735.0,735.0,733.0,734.0,6115285
2025-11-28 02:00:00+00:00,735.0,737.0,734.0,735.0,12840402
2025-11-28 02:05:00+00:00,737.0,737.0,735.0,735.0,3478109
2025-11-28 02:10:00+00:00,736.0,738.0,735.0,736.0,5076600
2025-11-28 02:15:00+00:00,737.0,737.0,735.0,737.0,2518993
2025-11-28 02:20:00+00:00,736.0,737.0,736.0,737.0,4429592
2025-11-28 02:25:00+00:00,738.0,738.0,736.0,736.0,9514994
2025-11-28 02:30:00+00:00,739.0,740.0,737.0,738.0,3570489
2025-11-28 02:35:00+00:00,740.0,741.0,738.0,739.0,17324188
2025-11-28 02:40:00+00:00,740.0,741.0,739.0,740.0,3019060
2025-11-28 02:45:00+00:00,739.0,740.0,738.0,740.0,2011332
2025-11-28 02:50:00+00:00,740.0,740.0,738.0,739.0,1932262
2025-11-28 02:55:00+00:00,738.0,740.0,738.0,740.0,2849194
2025-11-28 03:00:00+00:00,739.0,740.0,738.0,738.0,3137770
2025-11-28 03:05:00+00:00,738.0,740.0,738.0,739.0,2917183
2025-11-28 03:10:00+00:00,739.0,740.0,738.0,738.0,1775080
2025-11-28 03:15:00+00:00,739.0,740.0,739.0,739.0,4158153
2025-11-28 03:20:00+00:00,740.0,741.0,739.0,740.0,1059708
2025-11-28 03:25:00+00:00,741.0,742.0,740.0,740.0,9163409
2025-11-28 03:30:00+00:00,740.0,742.0,740.0,741.0,3420140
2025-11-28 03:35:00+00:00,741.0,741.0,739.0,740.0,3098306
2025-11-28 03:40:00+00:00,744.0,744.0,741.0,741.0,13740672
2025-11-28 03:45:00+00:00,743.0,745.0,742.0,743.0,7647139
2025-11-28 03:50:00+00:00,743.0,744.0,743.0,743.0,4350574
2025-11-28 03:55:00+00:00,743.0,744.0,742.0,743.0,6615960
2025-11-28 04:00:00+00:00,742.0,743.0,741.0,742.0,5618272
2025-11-28 04:05:00+00:00,741.0,742.0,740.0,742.0,4340650
2025-11-28 04:10:00+00:00,742.0,743.0,740.0,741.0,5447384
2025-11-28 04:15:00+00:00,745.0,746.0,742.0,742.0,13718125
2025-11-28 04:20:00+00:00,745.0,746.0,744.0,745.0,3095757
2025-11-28 04:25:00+00:00,744.0,746.0,744.0,745.0,1147439
2025-11-28 04:30:00+00:00,744.0,746.0,744.0,744.0,2953618
2025-11-28 04:35:00+00:00,743.0,745.0,743.0,744.0,1904705
2025-11-28 04:40:00+00:00,743.0,744.0,742.0,744.0,3021067
2025-11-28 04:45:00+00:00,743.0,743.0,741.0,742.0,3192895
2025-11-28 04:50:00+00:00,743.0,744.0,742.0,743.0,2814424
2025-11-28 04:55:00+00:00,743.0,744.0,743.0,743.0,2290262
2025-11-28 05:00:00+00:00,743.0,745.0,742.0,744.0,4698068
2025-11-28 05:05:00+00:00,744.0,744.0,743.0,744.0,1772588
2025-11-28 05:10:00+00:00,742.0,744.0,741.0,743.0,2807681
2025-11-28 05:15:00+00:00,742.0,743.0,742.0,743.0,1504839
2025-11-28 05:20:00+00:00,745.0,745.0,743.0,743.0,4436319
2025-11-28 05:25:00+00:00,744.0,745.0,743.0,744.0,4573535
2025-11-28 05:30:00+00:00,745.0,745.0,743.0,744.0,1751651
2025-11-28 05:35:00+00:00,744.0,745.0,743.0,744.0,3381151
2025-11-28 05:40:00+00:00,745.0,745.0,743.0,744.0,3112281
2025-11-28 05:45:00+00:00,745.0,746.0,744.0,745.0,5296285
2025-11-28 05:50:00+00:00,744.0,746.0,744.0,746.0,3028800
2025-11-28 05:55:00+00:00,746.0,746.0,744.0,744.0,5334990
2025-12-01 00:00:00+00:00,730.0,731.0,724.0,729.0,0
2025-12-01 00:05:00+00:00,740.0,741.0,729.0,730.0,36185038
2025-12-01 00:10:00+00:00,741.0,744.0,739.0,740.0,24083471
2025-12-01 00:15:00+00:00,745.0,745.0,740.0,740.0,18367053
2025-12-01 00:20:00+00:00,751.0,751.0,743.0,744.0,25783079
2025-12-01 00:25:00+00:00,746.0,753.0,745.0,750.0,23332905
2025-12-01 00:30:00+00:00,743.0,748.0,741.0,746.0,25182979
2025-12-01 00:35:00+00:00,744.0,746.0,741.0,743.0,11133480
2025-12-01 00:40:00+00:00,750.0,750.0,743.0,745.0,12538387
2025-12-01 00:45:00+00:00,754.0,757.0,749.0,750.0,25064268
2025-12-01 00:50:00+00:00,759.0,761.0,753.0,753.0,22922161
2025-12-01 00:55:00+00:00,758.0,762.0,756.0,759.0,18507228
2025-12-01 01:00:00+00:00,753.0,761.0,752.0,758.0,23930469
2025-12-01 01:05:00+00:00,756.0,757.0,751.0,753.0,19574570
2025-12-01 01:10:00+00:00,759.0,759.0,754.0,756.0,13205123
2025-12-01 01:15:00+00:00,753.0,759.0,752.0,759.0,11393124
2025-12-01 01:20:00+00:00,752.0,754.0,749.0,754.0,11253761
2025-12-01 01:25:00+00:00,749.0,752.0,748.0,752.0,12077916
2025-12-01 01:30:00+00:00,750.0,753.0,748.0,749.0,15209169
2025-12-01 01:35:00+00:00,750.0,751.0,748.0,751.0,8977623
2025-12-01 01:40:00+00:00,745.0,750.0,744.0,749.0,14758401
2025-12-01 01:45:00+00:00,745.0,746.0,743.0,746.0,13913841
2025-12-01 01:50:00+00:00,742.0,745.0,741.0,744.0,15967937
2025-12-01 01:55:00+00:00,741.0,744.0,740.0,743.0,9220652
2025-12-01 02:00:00+00:00,739.0,742.0,738.0,742.0,14160568
2025-12-01 02:05:00+00:00,741.0,742.0,739.0,740.0,9258691
2025-12-01 02:10:00+00:00,744.0,744.0,741.0,742.0,8528398
2025-12-01 02:15:00+00:00,748.0,749.0,743.0,744.0,15595416
2025-12-01 02:20:00+00:00,748.0,749.0,745.0,748.0,12335593
2025-12-01 02:25:00+00:00,748.0,748.0,746.0,748.0,6655383
2025-12-01 02:30:00+00:00,745.0,748.0,743.0,747.0,7632902
2025-12-01 02:35:00+00:00,749.0,751.0,745.0,745.0,11218105
2025-12-01 02:40:00+00:00,749.0,750.0,747.0,749.0,3683818
2025-12-01 02:45:00+00:00,750.0,751.0,748.0,749.0,7190558
2025-12-01 02:50:00+00:00,750.0,752.0,750.0,751.0,5248619
2025-12-01 02:55:00+00:00,748.0,750.0,746.0,750.0,9533743
2025-12-01 03:00:00+00:00,749.0,749.0,747.0,748.0,4123705
2025-12-01 03:05:00+00:00,748.0,749.0,746.0,748.0,7039096
2025-12-01 03:10:00+00:00,750.0,751.0,748.0,748.0,10436828
2025-12-01 03:15:00+00:00,746.0,750.0,745.0,750.0,15237532
2025-12-01 03:20:00+00:00,747.0,747.0,745.0,745.0,6585130
2025-12-01 03:25:00+00:00,749.0,749.0,747.0,747.0,3271921
2025-12-01 03:30:00+00:00,749.0,750.0,748.0,749.0,3471995
2025-12-01 03:35:00+00:00,749.0,750.0,748.0,750.0,2786191
2025-12-01 03:40:00+00:00,746.0,749.0,746.0,749.0,3960127
2025-12-01 03:45:00+00:00,744.0,747.0,744.0,747.0,6889917
2025-12-01 03:50:00+00:00,744.0,745.0,742.0,743.0,13023861
2025-12-01 03:55:00+00:00,742.0,745.0,742.0,744.0,6775850
2025-12-01 04:00:00+00:00,744.0,744.0,742.0,742.0,3798874
2025-12-01 04:05:00+00:00,744.0,745.0,742.0,744.0,4623457
2025-12-01 04:10:00+00:00,745.0,746.0,743.0,744.0,3664760
2025-12-01 04:15:00+00:00,742.0,745.0,741.0,745.0,6549041
2025-12-01 04:20:00+00:00,742.0,744.0,742.0,743.0,4809637
2025-12-01 04:25:00+00:00,743.0,743.0,741.0,742.0,8511757
2025-12-01 04:30:00+00:00,744.0,745.0,742.0,743.0,7480319
2025-12-01 04:35:00+00:00,743.0,745.0,742.0,744.0,6447201
2025-12-01 04:40:00+00:00,744.0,745.0,742.0,743.0,11936616
2025-12-01 04:45:00+00:00,744.0,745.0,743.0,744.0,2145528
2025-12-01 04:50:00+00:00,745.0,745.0,743.0,744.0,1059087
2025-12-01 04:55:00+00:00,746.0,746.0,744.0,744.0,4059964
2025-12-01 05:00:00+00:00,746.0,747.0,744.0,746.0,9112678
2025-12-01 05:05:00+00:00,750.0,750.0,745.0,745.0,9298613
2025-12-01 05:10:00+00:00,752.0,753.0,749.0,749.0,13410310
2025-12-01 05:15:00+00:00,756.0,756.0,751.0,752.0,16483696
2025-12-01 05:20:00+00:00,754.0,756.0,752.0,755.0,10022422
2025-12-01 05:25:00+00:00,752.0,755.0,752.0,754.0,4303791
2025-12-01 05:30:00+00:00,750.0,753.0,749.0,752.0,8039239
2025-12-01 05:35:00+00:00,752.0,753.0,750.0,750.0,6111964
2025-12-01 05:40:00+00:00,751.0,753.0,750.0,752.0,7255089
2025-12-01 05:45:00+00:00,751.0,752.0,749.0,750.0,5358816
2025-12-01 05:50:00+00:00,749.0,751.0,749.0,751.0,4901117
2025-12-01 05:55:00+00:00,749.0,751.0,748.0,749.0,4056972
2025-12-02 00:00:00+00:00,737.0,742.0,731.0,739.0,79379384
2025-12-02 00:05:00+00:00,730.0,738.0,728.0,737.0,49845174
2025-12-02 00:10:00+00:00,730.0,734.0,729.0,730.0,33904040
2025-12-02 00:15:00+00:00,729.0,730.0,727.0,730.0,27083379
2025-12-02 00:20:00+00:00,729.0,732.0,728.0,730.0,22994881
2025-12-02 00:25:00+00:00,727.0,730.0,727.0,729.0,20080911
2025-12-02 00:30:00+00:00,726.0,727.0,724.0,727.0,28027292
2025-12-02 00:35:00+00:00,726.0,727.0,724.0,726.0,17445818
2025-12-02 00:40:00+00:00,725.0,727.0,724.0,726.0,26565006
2025-12-02 00:45:00+00:00,729.0,729.0,724.0,725.0,18775177
2025-12-02 00:50:00+00:00,728.0,730.0,726.0,729.0,12535289
2025-12-02 00:55:00+00:00,723.0,728.0,722.0,728.0,13456757
2025-12-02 01:00:00+00:00,721.0,724.0,720.0,722.0,26744540
2025-12-02 01:05:00+00:00,724.0,724.0,720.0,721.0,11744695
2025-12-02 01:10:00+00:00,724.0,725.0,722.0,723.0,8474874
2025-12-02 01:15:00+00:00,721.0,724.0,720.0,724.0,8360035
2025-12-02 01:20:00+00:00,722.0,723.0,720.0,722.0,6920051
